order_id;product_id;unitprice;quantity;customer_id;orderdate;employee_id;deliverydate
14836;7;893,18;88;184;2021-05-06;6;2021-05-07
11297;14;703,86;1;106;2019-07-12;3;2019-07-13
11100;20;680,73;32;82;2020-07-11;3;2020-07-12
10160;2;1134,94;82;98;2020-07-19;10;2020-07-20
13870;5;103,3;78;68;2018-12-29;1;2018-12-30
10914;0;1147,66;94;12;2021-03-24;2;2021-03-25
11895;11;94,7;67;41;2020-07-23;4;2020-07-24
14822;20;496,4;11;53;2019-07-12;8;2019-07-13
13560;18;1125,45;57;36;2020-05-04;10;2020-05-05
10867;8;632,01;54;131;2019-11-19;10;2019-11-20
12259;4;1150,9;7;98;2019-11-21;10;2019-11-22
10213;13;1095,65;9;46;2019-10-13;4;2019-10-14
10792;0;1082,46;53;26;2019-10-26;1;2019-10-27
12142;8;143,78;92;45;2021-07-09;7;2021-07-10
13175;2;989,14;70;104;2021-10-21;7;2021-10-22
13293;11;64,13;72;136;2021-10-28;9;2021-10-29
13370;6;186,82;16;30;2020-10-29;8;2020-10-30
12532;10;1200,6;63;164;2019-10-07;4;2019-10-08
11449;16;92,78;77;165;2020-07-01;2;2020-07-02
13847;3;904,16;40;118;2019-11-08;10;2019-11-09
12663;15;185,05;41;19;2021-03-16;5;2021-03-17
12580;0;988,68;39;45;2021-01-26;5;2021-01-27
10069;8;1165,06;21;110;2021-08-13;3;2021-08-14
13012;10;64,94;89;172;2021-03-16;7;2021-03-17
14194;18;736,13;53;120;2019-10-11;4;2019-10-12
14317;10;374,34;22;111;2021-05-05;5;2021-05-06
10024;12;1120,13;7;194;2019-10-24;1;2019-10-25
13972;2;1124,22;46;158;2019-10-27;9;2019-10-28
11961;19;1094,89;15;81;2021-05-07;1;2021-05-08
12703;12;215,32;21;34;2019-12-25;2;2019-12-26
12775;0;85,63;78;56;2020-11-19;6;2020-11-20
14130;7;245,17;35;22;2021-11-08;4;2021-11-09
12979;12;1192,14;94;97;2019-11-13;5;2019-11-14
10274;16;680,3;10;20;2019-03-27;2;2019-03-28
11656;9;801,07;91;131;2021-05-03;10;2021-05-04
13783;11;782,15;11;137;2021-01-18;4;2021-01-19
10381;1;84,2;34;91;2021-01-26;6;2021-01-27
10723;15;44,05;85;177;2019-02-24;6;2019-02-25
14988;5;799,21;12;17;2021-04-23;2;2021-04-24
10697;5;466,77;31;3;2019-10-30;1;2019-10-31
10111;11;563,88;5;81;2020-06-23;5;2020-06-24
13407;6;808,24;43;193;2020-07-05;1;2020-07-06
12252;14;627,47;17;35;2021-05-10;9;2021-05-11
11214;19;686,44;82;91;2020-04-14;4;2020-04-15
12091;11;976,35;45;66;2020-06-08;5;2020-06-09
14013;15;1129,21;63;182;2021-08-07;5;2021-08-08
13280;0;507,47;23;64;2019-06-24;7;2019-06-25
14292;20;618,95;75;5;2019-07-17;9;2019-07-18
14604;13;448,12;54;198;2019-09-04;4;2019-09-05
13173;18;447,62;57;62;2020-10-30;2;2020-10-31
10312;7;131,24;86;32;2021-09-16;4;2021-09-17
12259;9;496,54;54;87;2018-12-19;6;2018-12-20
11513;13;1043,26;40;148;2019-12-12;7;2019-12-13
13034;5;1169,05;51;139;2019-10-30;1;2019-10-31
14717;3;241,19;80;20;2021-03-08;3;2021-03-09
10781;1;931,69;87;113;2018-12-10;10;2018-12-11
14245;8;114,25;40;62;2020-08-22;8;2020-08-23
14231;8;729,86;41;10;2020-04-02;7;2020-04-03
10102;7;636,42;54;134;2021-05-28;4;2021-05-29
13594;14;743,63;10;195;2019-08-11;1;2019-08-12
13849;9;1045,19;100;182;2021-11-23;3;2021-11-24
10773;5;1116,58;41;21;2019-06-01;8;2019-06-02
11316;2;79,26;100;49;2019-03-12;3;2019-03-13
10605;12;491,15;99;191;2021-10-19;10;2021-10-20
10813;18;914,87;2;193;2020-12-16;6;2020-12-17
13110;7;13,14;71;37;2019-05-13;5;2019-05-14
11901;14;469,04;38;181;2021-01-24;6;2021-01-25
14437;3;78,37;40;32;2021-10-30;3;2021-10-31
12966;5;1080,73;49;176;2020-10-28;10;2020-10-29
12541;4;489,83;60;127;2019-03-08;10;2019-03-09
13466;2;583,64;31;140;2019-09-10;9;2019-09-11
12327;12;871,39;47;164;2020-12-13;2;2020-12-14
13587;2;1023,26;12;144;2020-10-29;10;2020-10-30
14567;5;610,45;82;104;2019-02-17;1;2019-02-18
14469;7;771,22;80;77;2020-10-25;5;2020-10-26
12595;4;379,06;8;52;2019-02-03;4;2019-02-04
11118;14;1027,32;93;81;2019-06-27;9;2019-06-28
11582;15;912,78;54;72;2020-09-16;5;2020-09-17
10095;16;1241,99;19;135;2020-02-27;6;2020-02-28
11546;13;959,4;39;116;2020-05-23;3;2020-05-24
14344;0;813,7;10;44;2020-02-17;1;2020-02-18
12880;15;45,53;96;107;2020-01-15;5;2020-01-16
13861;4;1053,93;53;186;2021-05-21;10;2021-05-22
13402;16;536,55;19;183;2019-06-27;9;2019-06-28
11853;19;226,18;19;66;2021-04-22;10;2021-04-23
10144;20;864,87;52;92;2019-07-03;1;2019-07-04
14201;11;114,31;54;97;2019-01-21;10;2019-01-22
14416;17;308,04;81;68;2019-04-06;5;2019-04-07
14750;18;287,21;28;181;2020-06-29;9;2020-06-30
12345;1;910,64;87;157;2019-07-09;10;2019-07-10
14586;10;1206,14;55;22;2019-12-22;6;2019-12-23
10674;9;290,92;43;4;2021-10-06;9;2021-10-07
14239;3;909,48;38;56;2020-04-12;5;2020-04-13
11009;1;772,0;94;27;2020-01-27;5;2020-01-28
10943;16;435,56;78;37;2019-05-27;9;2019-05-28
11108;3;97,04;74;142;2019-10-17;7;2019-10-18
11880;5;805,19;93;53;2020-03-04;2;2020-03-05
12891;18;286,19;34;177;2020-08-01;6;2020-08-02
13062;15;1067,31;63;32;2020-12-24;9;2020-12-25
11947;15;672,25;57;178;2021-04-26;3;2021-04-27
10227;0;546,79;78;187;2020-12-21;1;2020-12-22
13273;18;954,72;44;8;2020-01-09;7;2020-01-10
14161;6;332,91;64;194;2020-01-27;8;2020-01-28
12589;15;448,69;87;72;2019-05-29;10;2019-05-30
14009;8;70,17;37;125;2019-04-16;8;2019-04-17
10534;6;251,2;30;144;2021-02-21;8;2021-02-22
13968;8;465,68;76;160;2020-07-02;9;2020-07-03
14241;19;888,8;81;70;2019-04-09;2;2019-04-10
13481;8;791,98;99;150;2021-03-06;6;2021-03-07
11398;4;93,86;93;29;2019-04-07;6;2019-04-08
12315;20;721,42;92;34;2021-03-09;3;2021-03-10
12215;8;245,69;5;151;2019-10-27;7;2019-10-28
11506;1;787,66;57;134;2020-09-12;2;2020-09-13
12449;14;1237,27;94;7;2021-01-03;10;2021-01-04
10196;4;925,9;5;119;2020-05-15;9;2020-05-16
10133;15;576,51;72;163;2021-02-18;7;2021-02-19
13901;16;1019,04;80;29;2019-10-03;1;2019-10-04
14880;16;562,99;32;31;2020-04-28;4;2020-04-29
10810;20;1199,88;80;17;2021-05-05;10;2021-05-06
13982;15;243,35;77;17;2020-01-19;9;2020-01-20
10456;9;471,68;25;55;2020-04-03;2;2020-04-04
13167;7;527,55;46;11;2019-12-25;5;2019-12-26
10470;13;1188,56;80;44;2019-09-21;3;2019-09-22
12062;16;299,38;4;146;2020-03-01;9;2020-03-02
12146;19;20,99;31;170;2021-05-05;6;2021-05-06
12084;19;696,51;57;16;2019-02-05;5;2019-02-06
14676;12;651,57;15;74;2021-02-18;8;2021-02-19
10122;8;168,37;8;78;2019-09-12;2;2019-09-13
10528;3;321,97;87;140;2019-11-25;4;2019-11-26
12721;19;1028,15;45;158;2019-12-26;10;2019-12-27
14824;12;168,9;14;82;2019-12-31;1;2020-01-01
13873;7;86,26;33;68;2019-12-08;7;2019-12-09
10370;8;177,36;64;127;2021-09-09;4;2021-09-10
14078;13;641,73;43;77;2021-10-15;8;2021-10-16
11475;6;116,0;88;8;2021-08-26;7;2021-08-27
10485;15;351,74;6;69;2020-10-18;10;2020-10-19
10544;20;924,37;86;117;2020-05-19;4;2020-05-20
12592;0;547,21;71;109;2021-06-24;5;2021-06-25
13016;17;498,26;9;99;2018-12-19;7;2018-12-20
10157;15;123,63;52;99;2019-05-05;8;2019-05-06
14901;17;554,27;54;187;2020-04-06;2;2020-04-07
12575;7;974,63;13;1;2021-03-03;2;2021-03-04
13772;19;1046,35;34;86;2019-08-07;4;2019-08-08
14354;19;1031,6;96;107;2021-07-15;10;2021-07-16
13714;12;974,22;29;178;2020-12-06;2;2020-12-07
10404;1;1204,16;55;104;2021-03-25;9;2021-03-26
10793;13;579,55;87;25;2021-08-28;7;2021-08-29
14772;13;719,75;70;138;2019-12-04;3;2019-12-05
13609;12;1168,17;24;20;2021-04-08;10;2021-04-09
14563;2;129,42;6;57;2020-10-20;4;2020-10-21
14202;18;270,23;64;99;2019-12-11;1;2019-12-12
12068;11;499,37;45;134;2019-11-05;5;2019-11-06
10387;10;757,11;41;52;2020-07-09;7;2020-07-10
14016;14;667,87;3;17;2019-12-05;3;2019-12-06
14157;0;727,09;18;5;2020-08-07;5;2020-08-08
14507;18;1191,5;30;78;2021-09-01;2;2021-09-02
11366;19;891,9;37;90;2020-03-02;6;2020-03-03
13617;20;855,91;79;120;2021-05-03;5;2021-05-04
11727;12;486,79;38;179;2020-02-28;8;2020-02-29
14299;16;504,45;17;151;2019-06-19;8;2019-06-20
10415;4;1192,22;28;142;2019-03-29;3;2019-03-30
14269;11;632,26;35;193;2021-04-16;5;2021-04-17
10365;18;987,4;16;142;2021-11-08;4;2021-11-09
14709;7;469,57;70;0;2020-12-14;5;2020-12-15
11617;8;297,0;52;183;2019-07-13;7;2019-07-14
13983;20;294,47;65;92;2021-04-23;1;2021-04-24
10219;12;371,47;32;6;2021-06-08;7;2021-06-09
14496;15;738,65;10;121;2019-01-19;1;2019-01-20
13911;20;190,66;70;68;2021-11-18;10;2021-11-19
11317;17;849,49;14;89;2020-03-10;6;2020-03-11
14630;12;726,33;4;21;2019-11-11;9;2019-11-12
13854;10;806,07;7;108;2020-12-23;10;2020-12-24
13332;16;1120,21;3;97;2019-05-02;2;2019-05-03
10153;20;102,39;23;199;2020-05-07;2;2020-05-08
12587;17;1213,68;25;42;2019-03-07;4;2019-03-08
14753;2;21,15;22;78;2019-04-24;9;2019-04-25
13286;4;967,91;92;94;2020-06-10;10;2020-06-11
13786;2;1098,93;65;158;2020-06-11;7;2020-06-12
10336;0;1177,99;74;64;2021-07-17;1;2021-07-18
12079;0;444,79;53;31;2019-07-12;7;2019-07-13
13232;1;757,28;28;161;2018-12-19;2;2018-12-20
13772;17;264,55;97;39;2020-09-06;3;2020-09-07
12821;16;352,35;71;46;2020-04-16;1;2020-04-17
14928;10;488,58;72;22;2020-01-17;8;2020-01-18
10461;17;1042,27;28;170;2020-04-27;6;2020-04-28
11930;17;553,87;28;177;2019-06-14;4;2019-06-15
11316;15;887,8;6;16;2021-08-12;6;2021-08-13
10345;9;30,19;93;177;2020-10-16;4;2020-10-17
10848;17;1122,1;60;39;2020-06-05;2;2020-06-06
13674;10;607,47;59;52;2021-11-26;5;2021-11-27
13739;16;762,03;63;159;2021-12-08;8;2021-12-09
13775;14;536,99;4;159;2021-11-27;1;2021-11-28
14165;13;30,37;40;1;2021-01-08;9;2021-01-09
12194;6;445,77;13;193;2021-01-27;2;2021-01-28
12446;15;1026,39;61;15;2019-10-13;10;2019-10-14
12136;14;396,41;38;138;2020-03-04;7;2020-03-05
12688;2;1177,88;59;23;2020-10-02;10;2020-10-03
11793;14;121,34;89;187;2019-06-20;10;2019-06-21
12352;18;51,81;56;28;2020-05-16;4;2020-05-17
12327;10;563,84;51;49;2021-08-12;3;2021-08-13
11234;0;97,47;54;132;2020-01-22;10;2020-01-23
14844;2;956,0;61;9;2021-03-25;3;2021-03-26
13482;5;1189,33;7;109;2021-11-01;7;2021-11-02
13183;1;931,44;70;102;2019-06-12;9;2019-06-13
13513;20;950,84;54;71;2020-04-08;2;2020-04-09
12568;11;986,98;14;35;2021-05-02;8;2021-05-03
14307;5;302,94;38;56;2020-01-06;7;2020-01-07
12844;16;1171,8;92;30;2021-06-05;3;2021-06-06
11803;0;472,84;41;70;2019-07-21;5;2019-07-22
10745;5;178,0;97;99;2021-11-01;2;2021-11-02
11508;8;21,79;82;107;2019-07-03;6;2019-07-04
10391;0;474,85;89;198;2020-10-24;6;2020-10-25
10405;5;363,52;4;186;2020-08-28;9;2020-08-29
14277;11;125,42;50;127;2019-10-27;4;2019-10-28
14175;9;58,36;89;154;2020-03-21;4;2020-03-22
12199;17;318,02;39;185;2019-06-25;6;2019-06-26
10565;14;1192,66;18;115;2021-07-13;8;2021-07-14
11068;2;790,77;45;133;2019-05-07;2;2019-05-08
14080;9;625,87;6;175;2019-09-05;4;2019-09-06
11846;19;311,25;37;182;2021-07-05;6;2021-07-06
14639;4;791,44;55;32;2020-11-08;10;2020-11-09
14793;19;1181,43;13;111;2020-12-08;4;2020-12-09
12099;14;283,62;95;176;2021-05-01;10;2021-05-02
11939;7;859,87;61;101;2020-05-31;9;2020-06-01
11444;19;320,07;85;9;2021-07-04;1;2021-07-05
11114;17;379,02;42;194;2020-01-19;6;2020-01-20
11488;11;1029,32;68;41;2018-12-28;1;2018-12-29
11982;2;977,42;73;87;2020-10-01;5;2020-10-02
14462;10;982,52;20;146;2021-06-27;5;2021-06-28
14067;11;106,12;14;17;2021-03-07;2;2021-03-08
11782;14;508,79;54;84;2020-11-14;5;2020-11-15
14285;3;1138,1;94;122;2021-08-17;1;2021-08-18
13766;9;709,6;81;18;2021-06-15;10;2021-06-16
12812;5;630,36;64;94;2020-11-13;3;2020-11-14
12282;16;254,67;37;89;2021-08-15;6;2021-08-16
13103;14;123,92;82;178;2019-10-19;3;2019-10-20
14234;14;126,78;86;96;2020-02-02;8;2020-02-03
10497;13;946,96;51;197;2020-06-04;7;2020-06-05
14071;2;1076,79;49;55;2021-12-05;2;2021-12-06
14093;3;678,87;3;174;2020-11-25;6;2020-11-26
14808;8;546,91;69;151;2019-03-13;1;2019-03-14
14163;10;572,43;86;196;2019-10-03;5;2019-10-04
12748;9;973,99;88;94;2019-05-03;6;2019-05-04
11229;11;68,58;14;143;2020-01-23;8;2020-01-24
13462;12;379,08;68;125;2021-03-27;2;2021-03-28
10884;8;803,89;42;96;2018-12-24;4;2018-12-25
14937;7;264,91;64;22;2019-12-29;6;2019-12-30
14756;15;755,45;5;99;2021-02-07;10;2021-02-08
14804;16;549,66;5;55;2018-12-10;7;2018-12-11
11902;17;575,9;9;129;2020-09-20;3;2020-09-21
12305;1;1087,8;87;23;2021-03-09;9;2021-03-10
12014;9;75,99;85;164;2018-12-26;6;2018-12-27
14639;16;218,52;21;27;2019-07-26;7;2019-07-27
12015;16;181,22;65;94;2021-11-08;3;2021-11-09
10973;0;662,76;44;163;2020-09-26;10;2020-09-27
14379;17;1149,47;27;70;2019-07-29;1;2019-07-30
13098;18;847,01;7;134;2021-03-16;4;2021-03-17
14820;5;245,98;61;81;2020-05-05;9;2020-05-06
12644;3;1229,54;7;108;2020-05-21;6;2020-05-22
12465;19;659,78;4;148;2019-07-20;1;2019-07-21
11478;15;957,84;7;66;2021-05-18;6;2021-05-19
14073;1;505,75;28;200;2020-04-20;7;2020-04-21
14548;11;1123,04;61;163;2020-01-01;1;2020-01-02
12947;9;71,16;29;151;2019-08-01;2;2019-08-02
11014;4;1093,15;100;131;2019-04-08;6;2019-04-09
12962;9;395,13;53;112;2021-04-29;7;2021-04-30
13111;12;35,68;32;90;2019-06-14;6;2019-06-15
10058;3;459,48;70;182;2020-07-02;1;2020-07-03
14276;1;677,87;53;136;2020-11-10;3;2020-11-11
10287;19;845,85;62;105;2021-04-21;9;2021-04-22
10255;15;1016,84;40;178;2020-01-29;10;2020-01-30
13470;5;268,65;1;18;2020-08-24;4;2020-08-25
14511;15;476,01;47;136;2021-10-10;3;2021-10-11
11436;5;1230,64;9;41;2021-01-04;8;2021-01-05
10838;17;738,75;45;121;2020-02-22;8;2020-02-23
10182;16;786,91;10;83;2021-06-26;1;2021-06-27
11330;0;953,81;38;25;2020-04-18;1;2020-04-19
14695;3;486,38;85;8;2019-04-29;2;2019-04-30
14024;8;88,42;60;10;2021-01-19;7;2021-01-20
12493;12;600,74;67;79;2020-04-19;1;2020-04-20
11030;13;71,54;47;3;2021-07-15;6;2021-07-16
10372;19;523,17;42;168;2021-03-29;9;2021-03-30
14045;15;451,38;82;85;2019-09-06;6;2019-09-07
12732;12;542,47;65;130;2021-11-17;10;2021-11-18
12693;20;67,7;4;178;2021-04-20;10;2021-04-21
13221;0;600,46;94;5;2019-02-10;3;2019-02-11
11022;16;975,72;26;20;2020-03-13;9;2020-03-14
11053;1;373,39;17;115;2019-09-22;1;2019-09-23
10572;10;44,25;92;89;2019-07-25;2;2019-07-26
13400;13;1156,96;72;22;2021-03-01;2;2021-03-02
12323;13;776,54;70;153;2021-09-20;1;2021-09-21
14795;6;389,48;15;62;2021-10-23;10;2021-10-24
14914;13;1232,29;68;117;2020-08-08;6;2020-08-09
10261;9;555,31;80;41;2021-06-04;6;2021-06-05
10389;2;1105,67;39;199;2019-06-20;9;2019-06-21
11774;7;244,5;6;77;2020-05-09;4;2020-05-10
11912;19;1225,7;72;44;2020-09-25;5;2020-09-26
11261;11;1188,53;72;118;2019-06-12;10;2019-06-13
11501;11;702,23;69;195;2019-04-10;6;2019-04-11
10778;9;205,23;3;156;2019-08-02;9;2019-08-03
14604;15;361,14;42;17;2019-12-08;4;2019-12-09
14001;15;377,69;49;29;2020-08-29;10;2020-08-30
11614;4;927,58;22;115;2021-03-02;8;2021-03-03
11889;19;411,83;14;68;2020-12-16;6;2020-12-17
10442;17;614,87;95;121;2021-04-20;7;2021-04-21
14488;16;861,05;97;174;2021-11-02;6;2021-11-03
11987;0;1100,83;47;128;2021-02-12;5;2021-02-13
14746;8;779,68;76;148;2020-02-06;1;2020-02-07
11142;3;496,24;76;170;2021-01-11;4;2021-01-12
12968;3;657,37;24;124;2021-04-16;6;2021-04-17
14522;4;1080,6;92;65;2019-10-26;5;2019-10-27
13324;20;260,15;91;195;2020-07-24;10;2020-07-25
10339;15;1221,18;85;200;2021-06-14;6;2021-06-15
13919;18;972,18;56;197;2019-12-26;7;2019-12-27
13673;17;87,16;66;82;2021-01-11;7;2021-01-12
14880;9;515,61;10;67;2021-01-06;3;2021-01-07
12480;18;951,97;5;48;2019-08-20;3;2019-08-21
10311;9;328,18;9;116;2019-06-29;10;2019-06-30
12576;18;45,31;46;186;2021-09-30;5;2021-10-01
11024;9;256,13;43;14;2021-07-13;3;2021-07-14
10022;4;577,78;15;133;2021-05-31;1;2021-06-01
13611;0;352,54;83;0;2021-05-07;5;2021-05-08
11788;14;873,98;67;63;2020-02-14;3;2020-02-15
14784;13;576,05;41;159;2021-03-24;2;2021-03-25
12153;1;783,23;95;2;2021-11-11;4;2021-11-12
13010;14;742,86;53;188;2021-06-23;2;2021-06-24
12263;14;944,19;24;25;2020-06-23;8;2020-06-24
12556;7;764,75;97;149;2021-09-12;4;2021-09-13
13052;18;410,9;41;67;2020-11-21;3;2020-11-22
14461;2;825,89;96;104;2020-03-04;7;2020-03-05
12318;3;999,81;89;108;2019-10-10;1;2019-10-11
14907;13;323,26;98;68;2020-04-19;1;2020-04-20
14267;0;291,88;34;26;2020-10-12;3;2020-10-13
13470;14;602,56;27;199;2020-12-12;3;2020-12-13
13243;18;231,2;10;133;2020-10-17;10;2020-10-18
11083;7;1036,71;52;108;2021-07-25;7;2021-07-26
11094;5;43,26;6;46;2019-03-13;4;2019-03-14
12542;16;1038,94;16;182;2019-12-15;6;2019-12-16
14711;11;44,13;64;22;2020-06-04;9;2020-06-05
10552;15;314,22;59;34;2021-02-02;1;2021-02-03
12952;13;1185,09;2;7;2020-05-31;6;2020-06-01
10762;15;903,09;22;8;2021-02-17;7;2021-02-18
10226;10;239,22;3;47;2019-02-07;6;2019-02-08
13630;0;287,54;34;149;2020-04-02;9;2020-04-03
14505;15;250,0;65;50;2020-04-16;9;2020-04-17
12042;7;404,3;56;146;2021-04-13;4;2021-04-14
14346;7;144,95;53;88;2019-06-16;1;2019-06-17
10170;3;1075,69;99;38;2021-07-25;10;2021-07-26
12820;2;556,16;33;137;2021-03-10;5;2021-03-11
10699;14;623,64;10;37;2021-05-30;7;2021-05-31
12503;8;827,65;20;113;2021-08-11;3;2021-08-12
14693;8;189,9;42;110;2020-07-06;4;2020-07-07
11430;4;143,05;63;175;2020-07-03;1;2020-07-04
13027;19;230,75;65;16;2021-02-19;7;2021-02-20
10232;5;1149,21;20;34;2019-01-21;4;2019-01-22
14812;20;683,16;91;187;2019-04-14;6;2019-04-15
13721;10;242,65;43;191;2019-04-16;9;2019-04-17
13063;17;112,64;21;21;2019-06-06;9;2019-06-07
12219;20;1245,07;4;186;2020-11-28;3;2020-11-29
12425;6;538,89;23;192;2021-02-20;7;2021-02-21
14774;2;335,45;47;102;2019-09-18;10;2019-09-19
14696;1;842,66;81;119;2019-06-23;3;2019-06-24
14483;4;179,02;2;97;2019-03-27;6;2019-03-28
12395;0;881,87;37;68;2019-08-14;10;2019-08-15
10015;6;778,21;9;183;2021-11-17;1;2021-11-18
13209;18;596,76;92;23;2021-08-10;10;2021-08-11
14081;5;26,45;39;182;2021-07-24;10;2021-07-25
12632;16;1169,36;78;180;2020-09-16;5;2020-09-17
10901;12;369,22;10;83;2021-09-25;9;2021-09-26
12553;16;469,89;11;189;2021-03-20;10;2021-03-21
14727;18;51,24;27;180;2020-12-30;10;2020-12-31
11462;7;564,1;25;21;2019-05-28;9;2019-05-29
14078;2;17,7;78;83;2020-08-14;9;2020-08-15
14498;20;641,11;16;52;2019-04-09;8;2019-04-10
13148;17;337,89;67;13;2020-03-26;5;2020-03-27
12773;2;812,6;64;128;2020-06-03;2;2020-06-04
11307;0;411,34;45;116;2019-12-30;9;2019-12-31
13646;3;123,92;23;59;2020-01-11;9;2020-01-12
13103;9;405,46;62;191;2019-03-11;7;2019-03-12
12100;9;277,95;65;102;2020-08-30;5;2020-08-31
12190;13;992,84;75;15;2021-07-08;10;2021-07-09
12411;8;271,59;92;139;2020-11-12;1;2020-11-13
13545;0;1106,09;3;117;2019-12-09;9;2019-12-10
10883;5;1129,55;37;56;2021-02-14;1;2021-02-15
13502;19;117,37;1;79;2021-11-02;7;2021-11-03
14163;7;811,86;26;38;2019-10-11;2;2019-10-12
13998;11;344,16;67;163;2019-05-01;10;2019-05-02
10295;1;669,04;27;126;2020-03-15;5;2020-03-16
11677;7;927,33;83;71;2020-08-20;10;2020-08-21
11533;5;945,69;98;111;2020-05-08;4;2020-05-09
10959;17;769,75;12;69;2020-05-21;4;2020-05-22
11615;5;979,34;76;31;2019-01-18;1;2019-01-19
10333;2;905,57;8;23;2020-07-25;7;2020-07-26
12089;2;513,28;11;78;2019-11-21;9;2019-11-22
12304;9;611,55;25;126;2020-09-15;2;2020-09-16
13974;3;1048,18;55;154;2021-05-04;3;2021-05-05
13487;9;381,29;100;72;2021-04-10;3;2021-04-11
10232;9;770,57;71;179;2020-07-19;4;2020-07-20
11292;19;249,03;42;56;2020-03-19;8;2020-03-20
11096;17;1195,1;69;36;2021-03-03;5;2021-03-04
11880;19;836,93;74;100;2019-04-27;5;2019-04-28
13750;6;815,96;99;33;2021-05-20;2;2021-05-21
10822;6;472,5;67;191;2019-02-25;4;2019-02-26
14434;9;1106,39;92;186;2021-11-14;4;2021-11-15
10393;7;479,54;37;68;2019-01-21;4;2019-01-22
14966;5;811,27;59;17;2021-11-15;9;2021-11-16
12879;12;586,83;13;170;2021-08-04;5;2021-08-05
14019;1;623,79;37;146;2019-10-05;2;2019-10-06
13233;18;1125,13;36;104;2021-05-03;4;2021-05-04
13355;11;1242,67;83;195;2021-11-22;10;2021-11-23
14425;3;501,52;8;65;2019-10-15;6;2019-10-16
10769;5;909,89;8;188;2019-01-13;1;2019-01-14
11693;8;749,12;3;131;2020-10-10;8;2020-10-11
11713;8;620,78;51;128;2021-06-13;7;2021-06-14
11739;6;183,99;57;155;2021-06-18;2;2021-06-19
13363;12;563,34;6;69;2020-12-09;8;2020-12-10
13663;19;230,8;4;166;2019-02-05;2;2019-02-06
13530;11;1123,24;15;122;2020-08-08;8;2020-08-09
10727;13;208,25;81;169;2020-10-09;5;2020-10-10
14844;14;1180,44;81;93;2020-10-09;7;2020-10-10
10473;10;717,72;45;186;2021-10-12;2;2021-10-13
12268;11;692,88;72;37;2019-12-13;1;2019-12-14
10847;11;159,81;40;51;2019-02-25;8;2019-02-26
11054;12;148,96;13;12;2021-01-22;5;2021-01-23
10202;6;85,55;96;59;2021-03-18;5;2021-03-19
12911;3;590,23;61;115;2020-01-07;3;2020-01-08
12569;15;763,68;33;95;2021-01-26;5;2021-01-27
14213;11;1016,62;43;104;2019-10-11;8;2019-10-12
10587;4;760,71;40;137;2021-03-27;7;2021-03-28
12228;2;53,33;89;97;2021-09-30;4;2021-10-01
14889;6;1242,08;98;119;2019-03-21;10;2019-03-22
12528;9;503,2;77;172;2019-10-26;7;2019-10-27
14985;6;430,59;41;174;2019-05-29;8;2019-05-30
10836;6;312,15;28;144;2019-07-11;1;2019-07-12
12463;10;814,98;39;35;2020-04-14;2;2020-04-15
14302;5;436,01;6;107;2019-05-20;6;2019-05-21
13300;4;52,22;86;135;2021-02-16;10;2021-02-17
12764;6;335,46;23;106;2020-02-12;6;2020-02-13
14589;11;905,76;8;156;2019-05-08;5;2019-05-09
10532;19;475,94;72;77;2020-11-02;9;2020-11-03
10464;2;923,13;6;57;2018-12-12;9;2018-12-13
13415;3;472,17;60;111;2021-11-01;6;2021-11-02
12746;17;109,97;59;200;2020-05-20;5;2020-05-21
13588;0;174,72;61;46;2021-06-15;7;2021-06-16
13017;10;189,66;23;43;2021-09-26;9;2021-09-27
13622;12;1140,55;45;150;2018-12-17;6;2018-12-18
14373;6;198,25;74;63;2019-04-22;7;2019-04-23
14816;1;332,07;29;115;2019-03-28;1;2019-03-29
12610;4;967,63;40;133;2020-12-25;3;2020-12-26
11320;3;788,01;4;162;2020-09-08;6;2020-09-09
10317;8;1143,73;25;84;2019-09-03;10;2019-09-04
13451;11;827,49;3;197;2020-12-10;6;2020-12-11
11122;8;961,47;80;164;2021-02-19;9;2021-02-20
14291;18;1232,4;38;43;2019-11-12;5;2019-11-13
12863;14;35,36;75;12;2021-05-27;7;2021-05-28
14367;20;428,03;77;5;2021-03-03;6;2021-03-04
12256;8;388,89;80;88;2020-03-04;5;2020-03-05
14625;10;936,11;40;108;2019-08-05;10;2019-08-06
12109;16;946,2;67;161;2019-11-18;9;2019-11-19
14190;2;555,13;35;127;2019-08-12;2;2019-08-13
11632;18;437,14;41;95;2019-07-01;4;2019-07-02
11402;11;853,32;31;147;2019-03-04;5;2019-03-05
10438;10;610,05;86;147;2021-10-18;1;2021-10-19
14762;12;1074,8;42;29;2018-12-12;5;2018-12-13
12141;17;794,18;80;152;2019-02-28;7;2019-03-01
11722;18;1082,55;41;152;2019-02-24;7;2019-02-25
11464;16;984,88;99;148;2018-12-20;10;2018-12-21
11367;10;1105,76;8;85;2020-10-31;6;2020-11-01
13932;19;335,38;55;69;2019-08-12;4;2019-08-13
14268;12;1097,85;28;38;2021-04-10;3;2021-04-11
10024;0;641,77;27;68;2019-11-21;8;2019-11-22
13962;3;323,25;10;97;2020-03-23;5;2020-03-24
10344;12;1237,27;4;16;2019-12-20;2;2019-12-21
12064;13;315,57;52;49;2021-10-05;9;2021-10-06
14162;2;47,21;41;129;2020-11-30;4;2020-12-01
11459;16;427,33;68;176;2020-07-23;4;2020-07-24
11405;6;460,05;62;167;2019-10-14;2;2019-10-15
14818;2;890,1;47;65;2020-09-06;6;2020-09-07
